NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA		1	-0.66696274	-0.8971657	0.6506718	0.8731937	1.0	377	tags=100%, list=33%, signal=150%	
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE		61	-0.20089896	-0.89702624	0.67368424	0.86952925	1.0	419	tags=48%, list=37%, signal=72%	
REACTOME_FATTY_ACID_METABOLISM	REACTOME_FATTY_ACID_METABOLISM		30	-0.2370182	-0.8954753	0.6475096	0.8684663	1.0	158	tags=23%, list=14%, signal=26%	
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT		6	-0.39212176	-0.89076823	0.5746479	0.873135	1.0	69	tags=17%, list=6%, signal=18%	
REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME	REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME		2	-0.56205535	-0.88899136	0.6092715	0.8727093	1.0	60	tags=50%, list=5%, signal=53%	
REACTOME_MTOR_SIGNALLING	REACTOME_MTOR_SIGNALLING		6	-0.38975942	-0.88656837	0.5954774	0.87330437	1.0	240	tags=50%, list=21%, signal=63%	
REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION	REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION		7	-0.36535376	-0.88640857	0.5576923	0.86976576	1.0	60	tags=29%, list=5%, signal=30%	
REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY	REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY		1	-0.66074604	-0.8834252	0.66529775	0.87152815	1.0	384	tags=100%, list=34%, signal=152%	
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS		5	-0.40967515	-0.8830675	0.5815085	0.86845654	1.0	336	tags=60%, list=30%, signal=85%	
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION		60	-0.19482389	-0.8805612	0.7205882	0.86914355	1.0	785	tags=97%, list=70%, signal=302%	
REACTOME_INTERLEUKIN_23_SIGNALING	REACTOME_INTERLEUKIN_23_SIGNALING		1	-0.6527531	-0.8796682	0.66346157	0.86702967	1.0	393	tags=100%, list=35%, signal=153%	
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT	REACTOME_AQUAPORIN_MEDIATED_TRANSPORT		6	-0.37877208	-0.8791782	0.5569307	0.86415714	1.0	60	tags=33%, list=5%, signal=35%	
REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION	REACTOME_APOBEC3G_MEDIATED_RESISTANCE_TO_HIV_1_INFECTION		1	-0.6651865	-0.87801707	0.6875	0.86270535	1.0	379	tags=100%, list=34%, signal=151%	
REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY	REACTOME_CYTOSOLIC_IRON_SULFUR_CLUSTER_ASSEMBLY		1	-0.6634103	-0.875171	0.6931567	0.86426514	1.0	381	tags=100%, list=34%, signal=151%	
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS		6	-0.37877208	-0.87442076	0.59007835	0.86199737	1.0	60	tags=33%, list=5%, signal=35%	
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION	REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION		21	-0.2551479	-0.87312114	0.6993007	0.86074954	1.0	229	tags=38%, list=20%, signal=47%	
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT	REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT		8	-0.33742717	-0.8722962	0.6268657	0.8587768	1.0	312	tags=63%, list=28%, signal=86%	
REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION	REACTOME_FATTY_ACIDS_BOUND_TO_GPR40_FFAR1_REGULATE_INSULIN_SECRETION		1	-0.6589698	-0.8706596	0.7172131	0.8581704	1.0	386	tags=100%, list=34%, signal=152%	
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES		4	-0.44612646	-0.8656991	0.6231156	0.86379826	1.0	627	tags=100%, list=56%, signal=225%	
REACTOME_SELENOAMINO_ACID_METABOLISM	REACTOME_SELENOAMINO_ACID_METABOLISM		58	-0.19527692	-0.86171895	0.7525773	0.8672775	1.0	701	tags=93%, list=62%, signal=234%	
REACTOME_PROPIONYL_COA_CATABOLISM	REACTOME_PROPIONYL_COA_CATABOLISM		3	-0.46986705	-0.8603298	0.59810877	0.8663401	1.0	233	tags=67%, list=21%, signal=84%	
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION	REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION		7	-0.36190954	-0.8576373	0.62169313	0.8677085	1.0	60	tags=29%, list=5%, signal=30%	
REACTOME_REGULATION_OF_INSULIN_SECRETION	REACTOME_REGULATION_OF_INSULIN_SECRETION		11	-0.30256227	-0.84887195	0.6368876	0.87965775	1.0	153	tags=27%, list=14%, signal=31%	
REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS		2	-0.5413333	-0.8398975	0.68237704	0.89211106	1.0	519	tags=100%, list=46%, signal=185%	
REACTOME_NONSENSE_MEDIATED_DECAY_NMD	REACTOME_NONSENSE_MEDIATED_DECAY_NMD		57	-0.18447113	-0.82959104	0.8406593	0.9069395	1.0	841	tags=98%, list=75%, signal=368%	
REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS	REACTOME_ZBP1_DAI_MEDIATED_INDUCTION_OF_TYPE_I_IFNS		1	-0.60746	-0.82668597	0.7592593	0.908316	1.0	444	tags=100%, list=39%, signal=165%	
REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA	REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA		2	-0.51022226	-0.8184536	0.6589958	0.91959906	1.0	554	tags=100%, list=49%, signal=196%	
REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1	REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_ZBP1		1	-0.60746	-0.8146378	0.7519841	0.92270917	1.0	444	tags=100%, list=39%, signal=165%	
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING		3	-0.45277676	-0.8075651	0.6730769	0.9314839	1.0	220	tags=67%, list=20%, signal=83%	
REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION	REACTOME_DEX_H_BOX_HELICASES_ACTIVATE_TYPE_I_IFN_AND_INFLAMMATORY_CYTOKINES_PRODUCTION		1	-0.60746	-0.803547	0.79139787	0.934588	1.0	444	tags=100%, list=39%, signal=165%	
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION	REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION		8	-0.31893605	-0.80081123	0.6857923	0.9356128	1.0	229	tags=50%, list=20%, signal=62%	
REACTOME_CHL1_INTERACTIONS	REACTOME_CHL1_INTERACTIONS		2	-0.5121721	-0.79721457	0.7124736	0.9381115	1.0	125	tags=50%, list=11%, signal=56%	
REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM	REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM		1	-0.59325045	-0.7964208	0.8148893	0.93584913	1.0	460	tags=100%, list=41%, signal=169%	
REACTOME_GLYCOGEN_SYNTHESIS	REACTOME_GLYCOGEN_SYNTHESIS		4	-0.3955793	-0.7918312	0.7236534	0.9399158	1.0	226	tags=50%, list=20%, signal=62%	
REACTOME_TRANSPORT_OF_FATTY_ACIDS	REACTOME_TRANSPORT_OF_FATTY_ACIDS		1	-0.58614564	-0.78908545	0.8167641	0.94099313	1.0	468	tags=100%, list=42%, signal=171%	
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS	REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS		3	-0.4396459	-0.7882755	0.7268623	0.9387155	1.0	95	tags=33%, list=8%, signal=36%	
REACTOME_OPIOID_SIGNALLING	REACTOME_OPIOID_SIGNALLING		11	-0.28773722	-0.78634	0.75153375	0.93857384	1.0	126	tags=27%, list=11%, signal=30%	
REACTOME_RAB_GERANYLGERANYLATION	REACTOME_RAB_GERANYLGERANYLATION		11	-0.27603096	-0.7861424	0.7337278	0.93522894	1.0	304	tags=45%, list=27%, signal=62%	
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS	REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS		1	-0.579929	-0.7766255	0.8307393	0.94744694	1.0	475	tags=100%, list=42%, signal=173%	
REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE	REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE		2	-0.5048889	-0.7732602	0.7549669	0.94941497	1.0	560	tags=100%, list=50%, signal=198%	
REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER	REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER		1	-0.5728242	-0.7730808	0.8388998	0.9461369	1.0	483	tags=100%, list=43%, signal=175%	
REACTOME_SYNTHESIS_OF_KETONE_BODIES	REACTOME_SYNTHESIS_OF_KETONE_BODIES		1	-0.5843695	-0.7720276	0.84942085	0.94432235	1.0	470	tags=100%, list=42%, signal=171%	
REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT	REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT		27	-0.20921393	-0.7680789	0.8550186	0.9472112	1.0	336	tags=52%, list=30%, signal=72%	
REACTOME_PROLACTIN_RECEPTOR_SIGNALING	REACTOME_PROLACTIN_RECEPTOR_SIGNALING		1	-0.5728242	-0.767896	0.83590734	0.9439194	1.0	483	tags=100%, list=43%, signal=175%	
REACTOME_SIGNALING_BY_NOTCH1	REACTOME_SIGNALING_BY_NOTCH1		1	-0.5728242	-0.76513475	0.8464419	0.9447927	1.0	483	tags=100%, list=43%, signal=175%	
REACTOME_CIRCADIAN_CLOCK	REACTOME_CIRCADIAN_CLOCK		1	-0.5728242	-0.7644069	0.8460039	0.9424961	1.0	483	tags=100%, list=43%, signal=175%	
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION	REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION		1	-0.5728242	-0.7624501	0.86328125	0.94210136	1.0	483	tags=100%, list=43%, signal=175%	
REACTOME_TRANSLATION_OF_SARSCOV2_STRUCTURAL_PROTEINS	REACTOME_TRANSLATION_OF_SARSCOV2_STRUCTURAL_PROTEINS		5	-0.3546579	-0.7610382	0.71566266	0.9407298	1.0	145	tags=40%, list=13%, signal=46%	
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION		1	-0.5728242	-0.76091	0.8747554	0.9374725	1.0	483	tags=100%, list=43%, signal=175%	
REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER	REACTOME_FBXW7_MUTANTS_AND_NOTCH1_IN_CANCER		1	-0.5728242	-0.7600413	0.8787276	0.93541855	1.0	483	tags=100%, list=43%, signal=175%	
REACTOME_REGULATION_OF_BACH1_ACTIVITY	REACTOME_REGULATION_OF_BACH1_ACTIVITY		1	-0.5728242	-0.757756	0.8669439	0.9355888	1.0	483	tags=100%, list=43%, signal=175%	
REACTOME_CD209_DC_SIGN_SIGNALING	REACTOME_CD209_DC_SIGN_SIGNALING		2	-0.47841847	-0.75014025	0.7942478	0.94394296	1.0	60	tags=50%, list=5%, signal=53%	
REACTOME_RAF_ACTIVATION	REACTOME_RAF_ACTIVATION		3	-0.41069204	-0.73922646	0.78450364	0.95731324	1.0	126	tags=33%, list=11%, signal=37%	
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE	REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE		1	-0.5461812	-0.73086715	0.9126984	0.96627957	1.0	513	tags=100%, list=46%, signal=183%	
REACTOME_CYTOPROTECTION_BY_HMOX1	REACTOME_CYTOPROTECTION_BY_HMOX1		15	-0.23111512	-0.7294101	0.8588957	0.9649017	1.0	871	tags=100%, list=77%, signal=434%	
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS	REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS		2	-0.4643301	-0.72915304	0.8245614	0.9618997	1.0	231	tags=50%, list=20%, signal=63%	
REACTOME_TBC_RABGAPS	REACTOME_TBC_RABGAPS		4	-0.3700533	-0.7289924	0.78606963	0.95865107	1.0	183	tags=50%, list=16%, signal=59%	
REACTOME_DISSOLUTION_OF_FIBRIN_CLOT	REACTOME_DISSOLUTION_OF_FIBRIN_CLOT		4	-0.36954588	-0.7241089	0.79676676	0.9622729	1.0	713	tags=100%, list=63%, signal=271%	
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN	REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN		1	-0.5408526	-0.722863	0.913556	0.96070176	1.0	519	tags=100%, list=46%, signal=185%	
REACTOME_SYNTHESIS_OF_GDP_MANNOSE	REACTOME_SYNTHESIS_OF_GDP_MANNOSE		1	-0.5408526	-0.7228089	0.9052419	0.9573765	1.0	519	tags=100%, list=46%, signal=185%	
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION	REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION		10	-0.27257064	-0.7180964	0.8438438	0.96060663	1.0	60	tags=20%, list=5%, signal=21%	
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE		6	-0.3136647	-0.71607995	0.806366	0.95990145	1.0	316	tags=67%, list=28%, signal=92%	
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS	REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS		1	-0.5408526	-0.71475166	0.9307692	0.9583452	1.0	519	tags=100%, list=46%, signal=185%	
REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS	REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS		1	-0.5319716	-0.7129162	0.9219409	0.9576427	1.0	529	tags=100%, list=47%, signal=188%	
REACTOME_INFLUENZA_INFECTION	REACTOME_INFLUENZA_INFECTION		61	-0.16110472	-0.7098849	0.9381443	0.95844585	1.0	785	tags=95%, list=70%, signal=296%	
REACTOME_ANDROGEN_BIOSYNTHESIS	REACTOME_ANDROGEN_BIOSYNTHESIS		1	-0.5319716	-0.7080394	0.94257426	0.9576231	1.0	529	tags=100%, list=47%, signal=188%	
REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING	REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING		1	-0.5390764	-0.7078422	0.94274026	0.954612	1.0	521	tags=100%, list=46%, signal=186%	
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC	REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC		5	-0.32521337	-0.70298463	0.8267717	0.9577545	1.0	77	tags=20%, list=7%, signal=21%	
REACTOME_METABOLISM_OF_PORPHYRINS	REACTOME_METABOLISM_OF_PORPHYRINS		1	-0.526643	-0.70209366	0.9486166	0.9556779	1.0	535	tags=100%, list=47%, signal=190%	
REACTOME_HEME_DEGRADATION	REACTOME_HEME_DEGRADATION		1	-0.526643	-0.7016223	0.95	0.95307875	1.0	535	tags=100%, list=47%, signal=190%	
REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS	REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS		12	-0.24193625	-0.6913689	0.8695652	0.96288455	1.0	304	tags=42%, list=27%, signal=56%	
REACTOME_KERATINIZATION	REACTOME_KERATINIZATION		6	-0.3136647	-0.68656594	0.8575342	0.9656953	1.0	316	tags=67%, list=28%, signal=92%	
REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN		3	-0.386121	-0.6829331	0.8470067	0.9669584	1.0	694	tags=100%, list=62%, signal=260%	
REACTOME_MRNA_EDITING	REACTOME_MRNA_EDITING		1	-0.5115453	-0.68109375	0.95842	0.9658835	1.0	552	tags=100%, list=49%, signal=196%	
REACTOME_MRNA_EDITING_C_TO_U_CONVERSION	REACTOME_MRNA_EDITING_C_TO_U_CONVERSION		1	-0.5115453	-0.68084097	0.9790795	0.9629843	1.0	552	tags=100%, list=49%, signal=196%	
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS	REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS		4	-0.33725867	-0.6799276	0.82678986	0.9608943	1.0	126	tags=25%, list=11%, signal=28%	
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS	REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS		4	-0.33839047	-0.6756161	0.8354115	0.9629303	1.0	135	tags=25%, list=12%, signal=28%	
REACTOME_SURFACTANT_METABOLISM	REACTOME_SURFACTANT_METABOLISM		1	-0.5	-0.6685391	1.0	0.96769154	1.0	565	tags=100%, list=50%, signal=200%	
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE	REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE		2	-0.41996315	-0.6596363	0.87554586	0.9722223	1.0	152	tags=50%, list=13%, signal=58%	
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF	REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF		2	-0.41996315	-0.65000653	0.88552916	0.9753913	1.0	152	tags=50%, list=13%, signal=58%	
REACTOME_MITOTIC_SPINDLE_CHECKPOINT	REACTOME_MITOTIC_SPINDLE_CHECKPOINT		7	-0.2625	-0.64429235	0.9171123	0.97570735	1.0	834	tags=100%, list=74%, signal=382%	
REACTOME_RHOBTB1_GTPASE_CYCLE	REACTOME_RHOBTB1_GTPASE_CYCLE		2	-0.40444446	-0.6376511	0.89224136	0.97664636	1.0	673	tags=100%, list=60%, signal=248%	
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL	REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL		7	-0.26785713	-0.6371253	0.90954775	0.9737184	1.0	828	tags=100%, list=73%, signal=375%	
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS	REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS		3	-0.35164478	-0.6353757	0.89237666	0.9716525	1.0	135	tags=33%, list=12%, signal=38%	
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS	REACTOME_RHO_GTPASES_ACTIVATE_FORMINS		16	-0.20094487	-0.6294348	0.9537037	0.97187597	1.0	229	tags=38%, list=20%, signal=46%	
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1	REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1		2	-0.3928889	-0.62251145	0.94172496	0.97262603	1.0	686	tags=100%, list=61%, signal=255%	
REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION	REACTOME_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION		4	-0.3089938	-0.6146567	0.9024943	0.9740282	1.0	781	tags=100%, list=69%, signal=325%	
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION	REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION		2	-0.3928889	-0.6118015	0.94004285	0.97241956	1.0	686	tags=100%, list=61%, signal=255%	
REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA	REACTOME_BETA_OXIDATION_OF_PRISTANOYL_COA		2	-0.36533335	-0.58018243	0.9281046	0.9847444	1.0	717	tags=100%, list=64%, signal=274%	
REACTOME_TRANSLATION	REACTOME_TRANSLATION		93	-0.1120769	-0.53925997	1.0	0.9972699	1.0	419	tags=45%, list=37%, signal=66%	
REACTOME_ETHANOL_OXIDATION	REACTOME_ETHANOL_OXIDATION		4	-0.2635797	-0.5249364	0.96912116	0.9983177	1.0	832	tags=100%, list=74%, signal=381%	
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS	REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS		2	-0.30844444	-0.4807921	0.9851064	1.0	1.0	781	tags=100%, list=69%, signal=325%	
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS	REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS		2	-0.30844444	-0.4804698	0.98883927	1.0	1.0	781	tags=100%, list=69%, signal=325%	
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE		3	-0.26156583	-0.47385126	0.9954338	0.9992108	1.0	834	tags=100%, list=74%, signal=384%	
REACTOME_SIGNALLING_TO_ERKS	REACTOME_SIGNALLING_TO_ERKS		4	-0.22083706	-0.43988973	0.9977375	0.99911773	1.0	880	tags=100%, list=78%, signal=455%	
